"Time","ROIName","ROI","Mean_Calcium","Mean_Background","Ratio"
780,"Airpore Old 2",2,7.386,81.523,0.0906001987169265
780,"Airpore Old 3",3,4.277,36.902,0.11590157715029
780,"Airpore Medium 1",4,7.645,62.084,0.1231396172927
780,"Airpore Medium 2",5,6.061,64.623,0.0937901366386581
783,"background",0,7.181,69.032,0.104024220651292
783,"Airpore Old 1",1,4.615,52.478,0.0879416136285682
783,"Airpore Old 2",2,7.417,80.156,0.0925320624781676
783,"Airpore Old 3",3,4.044,37.137,0.108894094838032
783,"Airpore Medium 1",4,7.352,62.576,0.117489133214012
783,"Airpore Medium 2",5,6.25,65.592,0.095286010489084
786,"background",0,7.156,68.917,0.103835047956237
786,"Airpore Old 1",1,4.826,52.118,0.0925975670593653
786,"Airpore Old 2",2,7.475,81.289,0.0919558611866304
786,"Airpore Old 3",3,4.132,36.781,0.112340610641364
786,"Airpore Medium 1",4,7.356,62.423,0.117841180334172
786,"Airpore Medium 2",5,6.016,64.536,0.0932192884591546
789,"background",0,7.146,69.295,0.103124323544267
789,"Airpore Old 1",1,4.58,52.865,0.0866357703584602
789,"Airpore Old 2",2,7.365,81.936,0.0898872290568248
789,"Airpore Old 3",3,4.012,37.778,0.106199375297792
789,"Airpore Medium 1",4,7.355,61.766,0.11907845740375
789,"Airpore Medium 2",5,6.086,64.315,0.094628002798725
792,"background",0,7.198,69.188,0.104035381858126
792,"Airpore Old 1",1,4.56,52.209,0.0873412630006321
792,"Airpore Old 2",2,7.465,81.228,0.0919018072585808
792,"Airpore Old 3",3,4.083,37.197,0.10976691668683
792,"Airpore Medium 1",4,7.535,62.819,0.119947786497716
792,"Airpore Medium 2",5,6.209,64.756,0.0958830069800482
795,"background",0,7.15,68.359,0.104594859491801
795,"Airpore Old 1",1,4.672,51.905,0.0900105962816684
795,"Airpore Old 2",2,7.443,81.993,0.0907760418572317
795,"Airpore Old 3",3,4.078,36.636,0.111311278523856
795,"Airpore Medium 1",4,7.379,62.41,0.118234257330556
795,"Airpore Medium 2",5,6.182,65.011,0.0950915998830967
798,"background",0,7.186,68.73,0.10455405208788
798,"Airpore Old 1",1,4.811,51.687,0.0930794977460483
798,"Airpore Old 2",2,7.247,81.189,0.0892608604613926
798,"Airpore Old 3",3,4.05,37.349,0.108436638196471
798,"Airpore Medium 1",4,7.513,62.635,0.119948910353636
798,"Airpore Medium 2",5,6.083,64.866,0.0937779422193445
801,"background",0,7.142,68.102,0.104872103609292
801,"Airpore Old 1",1,4.758,51.033,0.0932337899006525
801,"Airpore Old 2",2,7.793,81.761,0.0953143919472609
801,"Airpore Old 3",3,4.025,36.211,0.11115406920549
801,"Airpore Medium 1",4,7.326,62.912,0.116448372329603
801,"Airpore Medium 2",5,6.056,64.493,0.0939016637464531
804,"background",0,7.138,67.812,0.105261605615525
804,"Airpore Old 1",1,4.792,51.124,0.093732884750802
804,"Airpore Old 2",2,7.289,80.902,0.0900966601567328
804,"Airpore Old 3",3,3.947,36.287,0.108771736434536
804,"Airpore Medium 1",4,7.802,61.944,0.125952473201601
804,"Airpore Medium 2",5,6.334,65.01,0.0974311644362406
807,"background",0,7.164,67.706,0.105810415620477
807,"Airpore Old 1",1,4.759,49.917,0.0953382615141134
807,"Airpore Old 2",2,7.727,81,0.0953950617283951
807,"Airpore Old 3",3,4.006,36.934,0.108463746141766
807,"Airpore Medium 1",4,7.476,62.339,0.11992492661095
807,"Airpore Medium 2",5,6.083,64.684,0.0940418032280008
810,"background",0,7.07,67.685,0.104454458151732
810,"Airpore Old 1",1,4.909,50.9,0.0964440078585462
810,"Airpore Old 2",2,7.41,80.472,0.0920817178645989
810,"Airpore Old 3",3,4.011,36.866,0.108799435794499
810,"Airpore Medium 1",4,7.737,63.112,0.122591583217138
810,"Airpore Medium 2",5,6.258,64.94,0.0963658761934093
813,"background",0,7.111,68.224,0.104230182926829
813,"Airpore Old 1",1,4.805,51.293,0.0936774998537812
813,"Airpore Old 2",2,7.344,81.854,0.0897207222615877
813,"Airpore Old 3",3,3.97,36.742,0.108050732132165
813,"Airpore Medium 1",4,7.489,62.845,0.119166202561859
813,"Airpore Medium 2",5,6.114,64.749,0.0944261687439188
816,"background",0,6.926,68.015,0.101830478570903
816,"Airpore Old 1",1,4.771,51.015,0.0935215132804077
816,"Airpore Old 2",2,7.217,81.784,0.0882446444292282
816,"Airpore Old 3",3,4.229,36.884,0.114656761739508
816,"Airpore Medium 1",4,7.279,63.051,0.115446226070958
816,"Airpore Medium 2",5,6.165,65.504,0.0941163898387885
819,"background",0,7.085,67.329,0.105229544475635
819,"Airpore Old 1",1,4.532,50.873,0.0890845831777171
819,"Airpore Old 2",2,7.399,81.308,0.0909996556304423
819,"Airpore Old 3",3,4.137,36.727,0.112641925558853
819,"Airpore Medium 1",4,7.582,62.711,0.120903828674395
819,"Airpore Medium 2",5,6.319,65.531,0.0964276449314065
822,"background",0,7.124,67.574,0.105425163524432
822,"Airpore Old 1",1,4.478,51.337,0.0872275356955023
822,"Airpore Old 2",2,7.64,80.454,0.0949610957814403
822,"Airpore Old 3",3,4.128,37.08,0.111326860841424
822,"Airpore Medium 1",4,7.345,63.746,0.115222915947667
822,"Airpore Medium 2",5,6.023,66.221,0.0909530209450174
825,"background",0,7.153,67.379,0.106160673206785
825,"Airpore Old 1",1,4.654,50.18,0.0927461139896373
825,"Airpore Old 2",2,7.181,81.978,0.0875966722779282
825,"Airpore Old 3",3,4.096,36.852,0.111147291870183
825,"Airpore Medium 1",4,7.569,62.844,0.120441092228375
825,"Airpore Medium 2",5,6.006,65.117,0.0922339788380914
828,"background",0,7.133,67.101,0.106302439605967
828,"Airpore Old 1",1,4.412,50.589,0.0872126351578406
828,"Airpore Old 2",2,7.582,82.193,0.0922462983465745
828,"Airpore Old 3",3,3.858,36.37,0.106076436623591
828,"Airpore Medium 1",4,7.494,63.116,0.11873376006084
828,"Airpore Medium 2",5,6.201,65.074,0.095291514276055
831,"background",0,7.056,67.092,0.105169021641925
831,"Airpore Old 1",1,4.569,50.704,0.0901112338277059
831,"Airpore Old 2",2,7.16,81.211,0.0881653963133073
831,"Airpore Old 3",3,4.001,36.589,0.109349804586078
831,"Airpore Medium 1",4,7.524,63.527,0.118437829584271
831,"Airpore Medium 2",5,6.057,64.36,0.09411124922312
834,"background",0,7.046,67.023,0.105128090357042
834,"Airpore Old 1",1,4.373,50.426,0.086721135921945
834,"Airpore Old 2",2,7.263,82.609,0.0879202023992543
834,"Airpore Old 3",3,4.135,36.114,0.114498532425098
834,"Airpore Medium 1",4,7.405,63.612,0.116408853675407
834,"Airpore Medium 2",5,5.995,64.687,0.0926770448467235
837,"background",0,6.956,67.018,0.103793010832911
837,"Airpore Old 1",1,4.456,50.598,0.0880667220048223
837,"Airpore Old 2",2,7.478,82.329,0.0908306914938843
837,"Airpore Old 3",3,4.015,36.352,0.110447843309859
837,"Airpore Medium 1",4,7.438,63.379,0.117357484340239
837,"Airpore Medium 2",5,5.98,65.844,0.0908207277808153
840,"background",0,6.983,66.707,0.104681667591107
840,"Airpore Old 1",1,4.729,50.127,0.0943403754463662
840,"Airpore Old 2",2,7.413,82.624,0.0897196940356313
840,"Airpore Old 3",3,4.142,35.953,0.115205963341029
840,"Airpore Medium 1",4,7.506,64.073,0.117147628486258
840,"Airpore Medium 2",5,6.06,65.337,0.0927498966894715
843,"background",0,6.925,66.738,0.103763972549372
843,"Airpore Old 1",1,4.69,50.028,0.0937475013992164
843,"Airpore Old 2",2,7.286,82.009,0.0888439073760197
843,"Airpore Old 3",3,4.049,36.151,0.112002434234184
843,"Airpore Medium 1",4,7.316,63.872,0.114541583166333
843,"Airpore Medium 2",5,5.952,65.214,0.0912687459747907
846,"background",0,6.895,66.095,0.10431954005598
846,"Airpore Old 1",1,4.331,49.829,0.086917257019005
846,"Airpore Old 2",2,7.461,81.798,0.0912124990831072
846,"Airpore Old 3",3,4.071,35.633,0.114248028512895
846,"Airpore Medium 1",4,7.415,62.91,0.117866793832459
846,"Airpore Medium 2",5,6.178,65.778,0.0939219799933108
849,"background",0,6.994,66.005,0.105961669570487
849,"Airpore Old 1",1,4.468,49.612,0.0900588567282109
849,"Airpore Old 2",2,7.303,81.312,0.089814541519087
849,"Airpore Old 3",3,4.066,35.741,0.113762905346801
849,"Airpore Medium 1",4,7.485,63.383,0.118091601849076
849,"Airpore Medium 2",5,6.163,65.386,0.0942556510568012
852,"background",0,7.043,66.131,0.106500733392811
852,"Airpore Old 1",1,4.537,49.438,0.0917715117925482
852,"Airpore Old 2",2,7.364,81.673,0.0901644362273946
852,"Airpore Old 3",3,4.062,35.625,0.114021052631579
852,"Airpore Medium 1",4,7.521,62.689,0.119973201040055
852,"Airpore Medium 2",5,6.085,65.06,0.093529050107593
855,"background",0,6.982,65.938,0.105887348721526
855,"Airpore Old 1",1,4.557,49.452,0.0921499636010677
855,"Airpore Old 2",2,7.379,81.155,0.0909247735814183
855,"Airpore Old 3",3,3.988,36.101,0.110467854076064
855,"Airpore Medium 1",4,7.366,63.182,0.116583837168814
855,"Airpore Medium 2",5,6.307,65.258,0.0966471543718778
858,"background",0,6.94,66.423,0.104481881276064
858,"Airpore Old 1",1,4.6,49.128,0.0936329588014981
858,"Airpore Old 2",2,7.189,81.881,0.0877981460900575
858,"Airpore Old 3",3,4.1,35.876,0.114282528710001
858,"Airpore Medium 1",4,7.344,63.786,0.115134982598062
858,"Airpore Medium 2",5,6.189,66.268,0.0933934930886702
861,"background",0,6.935,65.848,0.105318308832463
861,"Airpore Old 1",1,4.484,49.272,0.0910050332846241
861,"Airpore Old 2",2,7.308,82.111,0.0890014736149846
861,"Airpore Old 3",3,4.114,36.26,0.113458356315499
861,"Airpore Medium 1",4,7.402,63.792,0.116033358414848
861,"Airpore Medium 2",5,6.155,66.619,0.0923910596076195
864,"background",0,6.981,65.986,0.105795168672143
864,"Airpore Old 1",1,4.553,49.423,0.0921231005807013
864,"Airpore Old 2",2,7.397,82.003,0.09020401692621
864,"Airpore Old 3",3,3.919,36.086,0.108601673779305
864,"Airpore Medium 1",4,7.317,63.405,0.115400993612491
864,"Airpore Medium 2",5,6.291,65.069,0.0966819837403372
867,"background",0,6.964,65.732,0.105945353861133
867,"Airpore Old 1",1,4.504,49.001,0.0919164915001735
867,"Airpore Old 2",2,7.214,82.739,0.0871898379240745
867,"Airpore Old 3",3,3.8,35.823,0.106077101303632
867,"Airpore Medium 1",4,7.708,63.242,0.121881028430473
867,"Airpore Medium 2",5,6.111,66.329,0.0921316467909964
870,"background",0,6.875,65.637,0.104742751801575
870,"Airpore Old 1",1,4.418,49.652,0.0889792958994602
870,"Airpore Old 2",2,7.387,82.347,0.0897057573439227
870,"Airpore Old 3",3,3.922,35.98,0.109005002779322
870,"Airpore Medium 1",4,7.426,64.03,0.115976885834765
870,"Airpore Medium 2",5,6.314,65.753,0.0960260368348212
873,"background",0,6.961,65.795,0.105798312941713
873,"Airpore Old 1",1,4.31,48.847,0.0882346919974615
873,"Airpore Old 2",2,7.378,81.452,0.0905809556548642
873,"Airpore Old 3",3,4.123,35.847,0.11501659832064
873,"Airpore Medium 1",4,7.57,64.028,0.118229524582995
873,"Airpore Medium 2",5,6.137,65.464,0.0937461811071734
876,"background",0,6.886,66.029,0.10428751003347
876,"Airpore Old 1",1,4.586,49.049,0.0934983383962976
876,"Airpore Old 2",2,7.345,82.852,0.0886520542654372
876,"Airpore Old 3",3,4.068,36.163,0.112490667256588
876,"Airpore Medium 1",4,7.396,64.509,0.114650668898913
876,"Airpore Medium 2",5,6.225,66.255,0.0939551731944759
879,"background",0,6.826,65.301,0.10453132417574
879,"Airpore Old 1",1,4.315,48.468,0.0890278121647272
879,"Airpore Old 2",2,7.293,82.692,0.0881947467711508
879,"Airpore Old 3",3,4.143,35.572,0.116468008546047
879,"Airpore Medium 1",4,7.381,64.503,0.114428786258004
879,"Airpore Medium 2",5,6.101,65.645,0.0929392946911417
882,"background",0,6.855,65.595,0.104504916533272
882,"Airpore Old 1",1,4.502,48.908,0.0920503803058804
882,"Airpore Old 2",2,7.176,82.706,0.086765168186105
882,"Airpore Old 3",3,4.046,35.334,0.114507273447671
882,"Airpore Medium 1",4,7.553,64.305,0.117455874348806
882,"Airpore Medium 2",5,5.987,65.601,0.0912638526851725
885,"background",0,6.906,65.45,0.105515660809778
885,"Airpore Old 1",1,4.324,49.339,0.087638582054764
885,"Airpore Old 2",2,7.679,82.232,0.0933821383403055
885,"Airpore Old 3",3,3.985,35.455,0.112395994923142
885,"Airpore Medium 1",4,7.456,64.137,0.116251149882283
885,"Airpore Medium 2",5,6.153,66.075,0.0931214528944381
888,"background",0,6.848,64.924,0.105477173310332
888,"Airpore Old 1",1,4.333,48.529,0.0892868181911847
888,"Airpore Old 2",2,7.501,82.127,0.0913341532017485
888,"Airpore Old 3",3,3.975,35.3,0.112606232294618
888,"Airpore Medium 1",4,7.591,63.832,0.118921544053139
888,"Airpore Medium 2",5,6.194,65.661,0.0943330135087799
891,"background",0,6.832,64.956,0.105178890325759
891,"Airpore Old 1",1,4.504,48.851,0.0921987267404966
891,"Airpore Old 2",2,7.471,81.297,0.0918976099979089
891,"Airpore Old 3",3,4.007,35.685,0.112288076222502
891,"Airpore Medium 1",4,7.383,63.077,0.117047418234856
891,"Airpore Medium 2",5,6.212,64.999,0.095570701087709
894,"background",0,6.788,64.853,0.104667478759656
894,"Airpore Old 1",1,4.357,48.519,0.0897998722150086
894,"Airpore Old 2",2,7.489,82.342,0.090949940492094
894,"Airpore Old 3",3,3.982,35.431,0.112387457311394
894,"Airpore Medium 1",4,7.256,63.842,0.113655587230976
894,"Airpore Medium 2",5,6.324,64.984,0.0973162624646067
897,"background",0,6.726,64.841,0.103730664240218
897,"Airpore Old 1",1,4.303,48.229,0.0892201787306392
897,"Airpore Old 2",2,7.25,82.68,0.0876874697629415
897,"Airpore Old 3",3,3.841,35.472,0.108282589084348
897,"Airpore Medium 1",4,7.489,63.544,0.117855344328339
897,"Airpore Medium 2",5,5.964,65.001,0.0917524345779296
900,"background",0,6.826,64.761,0.105402943129353
900,"Airpore Old 1",1,4.326,48.489,0.0892161108705067
900,"Airpore Old 2",2,7.133,81.793,0.0872079517807147
900,"Airpore Old 3",3,3.807,34.792,0.109421706139342
900,"Airpore Medium 1",4,7.522,64.275,0.117028393621159
900,"Airpore Medium 2",5,6.132,65.368,0.0938073675192755
903,"background",0,6.851,65.292,0.104928628315873
903,"Airpore Old 1",1,4.482,48.413,0.0925784396752938
903,"Airpore Old 2",2,7.26,82.504,0.087995733540192
903,"Airpore Old 3",3,3.86,35.598,0.108433058036968
903,"Airpore Medium 1",4,7.562,64.696,0.116885124273525
903,"Airpore Medium 2",5,6.088,65.857,0.0924427167954811
906,"background",0,6.847,64.387,0.106341342196406
906,"Airpore Old 1",1,4.223,48.56,0.0869645799011532
906,"Airpore Old 2",2,7.35,82.789,0.0887799103745667
906,"Airpore Old 3",3,4.033,35.266,0.114359439686951
906,"Airpore Medium 1",4,7.387,64.779,0.114033869000756
906,"Airpore Medium 2",5,6.091,65.705,0.0927022296628872
909,"background",0,6.84,64.55,0.105964368706429
909,"Airpore Old 1",1,4.35,48.584,0.089535649596575
909,"Airpore Old 2",2,7.506,82.044,0.0914874945151382
909,"Airpore Old 3",3,4.138,35.046,0.11807338925983
909,"Airpore Medium 1",4,7.52,64.545,0.116507862731428
909,"Airpore Medium 2",5,6.146,65.556,0.0937519067667338
912,"background",0,6.705,64.482,0.103982506746069
912,"Airpore Old 1",1,4.171,48.81,0.0854538004507273
912,"Airpore Old 2",2,7.536,82.224,0.091652072387624
912,"Airpore Old 3",3,3.813,35.663,0.106917533578218
912,"Airpore Medium 1",4,7.382,64.897,0.113749479945144
912,"Airpore Medium 2",5,6.213,66.949,0.0928019835994563
915,"background",0,6.822,64.257,0.106167421448247
915,"Airpore Old 1",1,4.464,47.685,0.0936143441333753
915,"Airpore Old 2",2,7.303,83.033,0.087952982549107
915,"Airpore Old 3",3,3.905,35.15,0.111095305832148
915,"Airpore Medium 1",4,7.578,64.329,0.117800680874878
915,"Airpore Medium 2",5,6.255,65.938,0.0948618399102187
918,"background",0,6.875,64.172,0.107133952502649
918,"Airpore Old 1",1,4.279,48.053,0.0890475100409964
918,"Airpore Old 2",2,7.308,82.409,0.0886796345059399
918,"Airpore Old 3",3,4.161,35.583,0.116937863586544
918,"Airpore Medium 1",4,7.418,64.21,0.115527176452266
918,"Airpore Medium 2",5,5.981,66.055,0.0905457573234426
921,"background",0,6.839,64.628,0.105821006374946
921,"Airpore Old 1",1,4.359,48.638,0.0896212837698919
921,"Airpore Old 2",2,7.328,81.656,0.0897423336925639
921,"Airpore Old 3",3,3.934,34.624,0.113620609981516
921,"Airpore Medium 1",4,7.515,64.695,0.116160445165778
921,"Airpore Medium 2",5,6.055,65.56,0.0923581452104942
924,"background",0,6.703,64.326,0.104203587973759
924,"Airpore Old 1",1,4.204,47.202,0.0890640227109021
924,"Airpore Old 2",2,7.174,83.017,0.0864160352698845
924,"Airpore Old 3",3,3.865,35.569,0.108662037167196
924,"Airpore Medium 1",4,7.793,64.536,0.120754307673237
924,"Airpore Medium 2",5,5.999,64.899,0.0924359389204764
927,"background",0,6.702,63.944,0.104810459151758
927,"Airpore Old 1",1,4.437,48.252,0.0919547376274559
927,"Airpore Old 2",2,7.329,82.119,0.0892485295729368
927,"Airpore Old 3",3,3.925,35.149,0.111667472758827
927,"Airpore Medium 1",4,7.735,64.368,0.120168406661695
927,"Airpore Medium 2",5,6.239,65.951,0.0946005367621416
930,"background",0,6.754,63.96,0.105597248280175
930,"Airpore Old 1",1,4.227,47.824,0.0883865841418535
930,"Airpore Old 2",2,7.248,82.289,0.0880798162573369
930,"Airpore Old 3",3,4.095,34.845,0.117520447696944
930,"Airpore Medium 1",4,7.552,65.269,0.115705771499487
930,"Airpore Medium 2",5,6.385,65.907,0.096878935469677
933,"background",0,6.693,63.615,0.105211035133223
933,"Airpore Old 1",1,4.372,47.028,0.0929658926596921
933,"Airpore Old 2",2,7.248,82.295,0.0880733944954128
933,"Airpore Old 3",3,3.915,34.522,0.113405944035687
933,"Airpore Medium 1",4,7.528,64.888,0.116015287880656
933,"Airpore Medium 2",5,6.11,65.986,0.0925953990240354
936,"background",0,6.74,63.019,0.106951871657754
936,"Airpore Old 1",1,4.268,46.888,0.0910254222828869
936,"Airpore Old 2",2,7.367,82.038,0.0897998488505327
936,"Airpore Old 3",3,3.972,34.822,0.114065820458331
936,"Airpore Medium 1",4,7.575,64.625,0.117214700193424
936,"Airpore Medium 2",5,6.169,65.694,0.0939050750449052
939,"background",0,6.651,63.253,0.105149162885555
939,"Airpore Old 1",1,4.208,47.163,0.0892224837266501
939,"Airpore Old 2",2,7.3,82.843,0.0881184891903963
939,"Airpore Old 3",3,3.912,35.069,0.111551512732043
939,"Airpore Medium 1",4,7.569,64.621,0.117129106637161
939,"Airpore Medium 2",5,6.034,66.456,0.090796918261707
942,"background",0,6.616,62.754,0.105427542467412
942,"Airpore Old 1",1,4.35,46.675,0.0931976432779861
942,"Airpore Old 2",2,7.153,81.92,0.08731689453125
942,"Airpore Old 3",3,3.807,34.325,0.110910415149308
942,"Airpore Medium 1",4,7.504,64.467,0.116400639086664
942,"Airpore Medium 2",5,5.919,65.075,0.0909565885516711
945,"background",0,6.594,63.116,0.10447430128652
945,"Airpore Old 1",1,4.271,46.777,0.0913055561493896
945,"Airpore Old 2",2,7.359,83.032,0.0886284805857983
945,"Airpore Old 3",3,3.881,34.389,0.112855855069935
945,"Airpore Medium 1",4,7.504,64.531,0.116285196262262
945,"Airpore Medium 2",5,6.178,65.954,0.0936713466961822
948,"background",0,6.576,63.028,0.104334581455861
948,"Airpore Old 1",1,4.156,47.347,0.0877774727015439
948,"Airpore Old 2",2,7.307,82.544,0.0885224849777089
948,"Airpore Old 3",3,3.866,34.724,0.111335099642898
948,"Airpore Medium 1",4,7.527,65.326,0.115222116768209
948,"Airpore Medium 2",5,6.137,66.22,0.0926759287224403
951,"background",0,6.683,63.285,0.105601643359406
951,"Airpore Old 1",1,4.224,47.271,0.0893571111252142
951,"Airpore Old 2",2,7.266,82.951,0.0875938807247652
951,"Airpore Old 3",3,3.911,34.91,0.112030936694357
951,"Airpore Medium 1",4,7.55,65.407,0.115431070068953
951,"Airpore Medium 2",5,6.056,66.1,0.0916187594553707
954,"background",0,6.631,63.092,0.105100488175997
954,"Airpore Old 1",1,4.2,46.951,0.0894549636855445
954,"Airpore Old 2",2,7.347,83.116,0.0883945329419125
954,"Airpore Old 3",3,3.802,34.756,0.109391184255956
954,"Airpore Medium 1",4,7.3,65.684,0.111138176724925
954,"Airpore Medium 2",5,6.192,65.943,0.0938992766480142
957,"background",0,6.584,63.182,0.104206894368649
957,"Airpore Old 1",1,4.18,47.246,0.0884730982517038
957,"Airpore Old 2",2,7.333,82.546,0.0888353160661934
957,"Airpore Old 3",3,3.764,35.376,0.106399819086386
957,"Airpore Medium 1",4,7.419,64.862,0.114381301840831
957,"Airpore Medium 2",5,6.125,65.126,0.0940484599084851
960,"background",0,6.61,62.973,0.104965620186429
960,"Airpore Old 1",1,4.229,47.324,0.0893626912348914
960,"Airpore Old 2",2,7.507,83.313,0.09010598586055
960,"Airpore Old 3",3,3.91,35.487,0.110181193112971
960,"Airpore Medium 1",4,7.546,65.513,0.115183246073298
960,"Airpore Medium 2",5,5.895,65.759,0.0896455238066272
963,"background",0,6.698,62.713,0.106804011927352
963,"Airpore Old 1",1,4.138,47.284,0.0875137467219355
963,"Airpore Old 2",2,7.326,83.219,0.0880327809754984
