Time,ROI_Name,ROI,Mean_Calcium,Mean_Background,Ratio
1197,Airpore Old 3,3,8.686,40.682,0.21350966
1197,Airpore Medium 1,4,8.851,39.065,0.226571099
1200,background,0,6.534,44.797,0.145857982
1200,Airpore Old 1,1,8.552,41.379,0.206674883
1200,Airpore Old 2,2,8.572,41.398,0.207063143
1200,Airpore Old 3,3,8.478,40.587,0.208884618
1200,Airpore Medium 1,4,8.972,39.189,0.228941795
1203,background,0,6.633,44.238,0.149938966
1203,Airpore Old 1,1,8.74,40.958,0.213389326
1203,Airpore Old 2,2,8.926,41.688,0.214114373
1203,Airpore Old 3,3,8.548,40.517,0.210973172
1203,Airpore Medium 1,4,9.038,39.237,0.230343808
1206,background,0,6.623,44.618,0.14843785
1206,Airpore Old 1,1,8.702,41.491,0.209732231
1206,Airpore Old 2,2,8.935,41.801,0.213750867
1206,Airpore Old 3,3,8.404,40.786,0.206051096
1206,Airpore Medium 1,4,8.823,38.942,0.226567716
1209,background,0,6.686,44.758,0.149381116
1209,Airpore Old 1,1,8.837,41.243,0.214266663
1209,Airpore Old 2,2,9.262,41.871,0.221203219
1209,Airpore Old 3,3,8.658,40.485,0.213856984
1209,Airpore Medium 1,4,9.051,39.048,0.231791641
1212,background,0,6.695,44.936,0.148989674
1212,Airpore Old 1,1,8.724,40.931,0.213139185
1212,Airpore Old 2,2,9.141,41.696,0.219229662
1212,Airpore Old 3,3,8.547,40.387,0.211627504
1212,Airpore Medium 1,4,9.497,39.16,0.242517875
1215,background,0,6.76,45.098,0.149895783
1215,Airpore Old 1,1,8.626,42.055,0.205112353
1215,Airpore Old 2,2,8.614,41.948,0.20534948
1215,Airpore Old 3,3,8.599,41.192,0.208754127
1215,Airpore Medium 1,4,9.354,39.753,0.235302996
1218,background,0,6.648,44.841,0.148257175
1218,Airpore Old 1,1,8.948,41.453,0.215858925
1218,Airpore Old 2,2,8.825,41.759,0.211331689
1218,Airpore Old 3,3,8.651,40.647,0.212832435
1218,Airpore Medium 1,4,9.409,39.528,0.238033799
1221,background,0,6.544,45.08,0.145164153
1221,Airpore Old 1,1,8.53,41.362,0.206227939
1221,Airpore Old 2,2,8.766,41.852,0.209452356
1221,Airpore Old 3,3,8.346,40.225,0.207482909
1221,Airpore Medium 1,4,9.657,39.603,0.243845163
1224,background,0,6.525,44.883,0.145377983
1224,Airpore Old 1,1,8.638,41.429,0.208501291
1224,Airpore Old 2,2,8.471,41.61,0.20358087
1224,Airpore Old 3,3,8.619,40.741,0.211555926
1224,Airpore Medium 1,4,9.758,39.199,0.248934922
1227,background,0,6.543,44.92,0.145658949
1227,Airpore Old 1,1,8.791,41.353,0.212584335
1227,Airpore Old 2,2,8.512,41.946,0.202927574
1227,Airpore Old 3,3,9.44,40.679,0.232060768
1227,Airpore Medium 1,4,9.431,39.737,0.237335481
1230,background,0,6.522,45.085,0.144660087
1230,Airpore Old 1,1,8.788,41.5,0.211759036
1230,Airpore Old 2,2,8.524,41.875,0.203558209
1230,Airpore Old 3,3,9.981,41.628,0.239766503
1230,Airpore Medium 1,4,9.366,39.629,0.236342073
1233,background,0,6.619,44.776,0.147824728
1233,Airpore Old 1,1,8.848,41.152,0.215007776
1233,Airpore Old 2,2,8.819,41.924,0.210356836
1233,Airpore Old 3,3,9.91,41.255,0.240213307
1233,Airpore Medium 1,4,9.044,39.336,0.229916616
1236,background,0,6.546,45.15,0.144983389
1236,Airpore Old 1,1,8.983,41.211,0.217975783
1236,Airpore Old 2,2,8.697,41.464,0.209748215
1236,Airpore Old 3,3,9.519,40.534,0.234839888
1236,Airpore Medium 1,4,9.089,39.611,0.229456464
1239,background,0,6.671,45.183,0.147644025
1239,Airpore Old 1,1,8.848,41.724,0.212060205
1239,Airpore Old 2,2,8.475,41.803,0.202736646
1239,Airpore Old 3,3,9.347,40.76,0.229317959
1239,Airpore Medium 1,4,8.928,39.384,0.226691042
1242,background,0,6.549,44.786,0.146228732
1242,Airpore Old 1,1,8.885,41.339,0.214930211
1242,Airpore Old 2,2,8.617,41.622,0.207029936
1242,Airpore Old 3,3,9.638,40.697,0.236823353
1242,Airpore Medium 1,4,8.923,39.232,0.227441884
1245,background,0,6.47,44.803,0.144409973
1245,Airpore Old 1,1,8.616,40.836,0.210990303
1245,Airpore Old 2,2,8.756,41.666,0.210147362
1245,Airpore Old 3,3,9.558,40.195,0.23779077
1245,Airpore Medium 1,4,9.16,38.374,0.238703289
1248,background,0,6.454,44.841,0.143930778
1248,Airpore Old 1,1,8.749,41.053,0.213114754
1248,Airpore Old 2,2,8.798,41.7,0.210983213
1248,Airpore Old 3,3,9.27,40.624,0.228190232
1248,Airpore Medium 1,4,9.628,39.098,0.246253005
1251,background,0,6.458,45.159,0.143005824
1251,Airpore Old 1,1,8.58,41.514,0.206677266
1251,Airpore Old 2,2,8.746,41.553,0.210478184
1251,Airpore Old 3,3,9.324,41.232,0.226135041
1251,Airpore Medium 1,4,9.717,39.468,0.246199453
1254,background,0,6.493,45.331,0.143235314
1254,Airpore Old 1,1,8.881,41.979,0.21155816
1254,Airpore Old 2,2,8.696,41.422,0.209936749
1254,Airpore Old 3,3,9.096,41.286,0.220316814
1254,Airpore Medium 1,4,9.397,38.983,0.241053793
1257,background,0,6.612,45.107,0.146584787
1257,Airpore Old 1,1,8.719,41.519,0.210000241
1257,Airpore Old 2,2,8.467,41.754,0.202782967
1257,Airpore Old 3,3,8.974,41.098,0.218356124
1257,Airpore Medium 1,4,9.087,39.127,0.232243719
1260,background,0,6.648,45.104,0.147392692
1260,Airpore Old 1,1,8.693,41.41,0.209925139
1260,Airpore Old 2,2,8.827,41.42,0.213109609
1260,Airpore Old 3,3,9.173,40.901,0.224273245
1260,Airpore Medium 1,4,9.199,39.194,0.234704291
1263,background,0,6.503,45.003,0.144501478
1263,Airpore Old 1,1,8.857,41.336,0.214268434
1263,Airpore Old 2,2,8.715,41.832,0.208333333
1263,Airpore Old 3,3,9.211,40.76,0.225981354
1263,Airpore Medium 1,4,9.474,39.69,0.238699924
1266,background,0,6.566,45.231,0.145165926
1266,Airpore Old 1,1,9.184,41.829,0.219560592
1266,Airpore Old 2,2,8.576,41.61,0.206104302
1266,Airpore Old 3,3,8.735,40.88,0.213674168
1266,Airpore Medium 1,4,9.917,39.409,0.251643026
1269,background,0,6.646,45.102,0.147354884
1269,Airpore Old 1,1,9.262,41.568,0.222815627
1269,Airpore Old 2,2,8.664,41.661,0.207964283
1269,Airpore Old 3,3,8.584,40.858,0.210093495
1269,Airpore Medium 1,4,10.049,39.153,0.256659771
1272,background,0,6.495,45.221,0.14362796
1272,Airpore Old 1,1,9.324,41.766,0.223243787
1272,Airpore Old 2,2,9.005,41.681,0.21604568
1272,Airpore Old 3,3,8.898,40.981,0.217125009
1272,Airpore Medium 1,4,9.582,39.102,0.245051404
1275,background,0,6.476,45.146,0.143445709
1275,Airpore Old 1,1,9.65,41.873,0.230458768
1275,Airpore Old 2,2,10.331,41.769,0.247336541
1275,Airpore Old 3,3,9.577,40.568,0.236072767
1275,Airpore Medium 1,4,9.481,39.012,0.243027786
1278,background,0,6.534,44.953,0.145351812
1278,Airpore Old 1,1,9.616,41.691,0.230649301
1278,Airpore Old 2,2,10.163,41.935,0.242351258
1278,Airpore Old 3,3,9.164,40.311,0.22733249
1278,Airpore Medium 1,4,9.313,40.057,0.232493696
1281,background,0,6.549,45.411,0.144216159
1281,Airpore Old 1,1,10.101,41.632,0.242625865
1281,Airpore Old 2,2,9.423,41.466,0.227246419
1281,Airpore Old 3,3,9.02,40.442,0.223035458
1281,Airpore Medium 1,4,9.157,39.507,0.23178171
1284,background,0,6.64,44.962,0.147680263
1284,Airpore Old 1,1,9.878,41.566,0.237646153
1284,Airpore Old 2,2,8.911,41.346,0.215522662
1284,Airpore Old 3,3,8.691,40.351,0.215384997
1284,Airpore Medium 1,4,8.788,38.756,0.226751987
1287,background,0,6.625,45.057,0.147035977
1287,Airpore Old 1,1,9.528,41.183,0.231357599
1287,Airpore Old 2,2,8.618,40.967,0.21036444
1287,Airpore Old 3,3,8.26,40.312,0.204901766
1287,Airpore Medium 1,4,9.157,38.991,0.234849068
1290,background,0,6.624,45.378,0.14597382
1290,Airpore Old 1,1,9.004,41.154,0.218787967
1290,Airpore Old 2,2,8.702,42.005,0.207165814
1290,Airpore Old 3,3,8.368,39.563,0.211510755
1290,Airpore Medium 1,4,9.072,39.184,0.231523071
1293,background,0,6.517,45.635,0.142807056
1293,Airpore Old 1,1,8.79,40.853,0.215161677
1293,Airpore Old 2,2,9.174,41.656,0.220232379
1293,Airpore Old 3,3,8.212,39.692,0.206893077
1293,Airpore Medium 1,4,9.049,39.107,0.2313908
1296,background,0,6.624,45.247,0.146396446
1296,Airpore Old 1,1,8.904,41.44,0.214864865
1296,Airpore Old 2,2,9.425,42.677,0.220844952
1296,Airpore Old 3,3,8.345,40.132,0.207938802
1296,Airpore Medium 1,4,9.175,39.477,0.232413811
1299,background,0,6.707,45.791,0.14646983
1299,Airpore Old 1,1,8.658,41.376,0.20925174
1299,Airpore Old 2,2,8.961,41.782,0.214470346
1299,Airpore Old 3,3,8.429,40.046,0.210482945
1299,Airpore Medium 1,4,8.931,39.373,0.226830569
1302,background,0,6.543,45.019,0.145338635
1302,Airpore Old 1,1,8.749,41.352,0.211573805
1302,Airpore Old 2,2,8.791,41.761,0.210507411
1302,Airpore Old 3,3,8.404,40.195,0.209080731
1302,Airpore Medium 1,4,9.012,39.728,0.226842529
1305,background,0,6.595,45.278,0.145655727
1305,Airpore Old 1,1,8.663,41.29,0.20980867
1305,Airpore Old 2,2,8.553,42.08,0.203255703
1305,Airpore Old 3,3,9.711,39.934,0.243176241
1305,Airpore Medium 1,4,9.099,39.473,0.230511996
1308,background,0,6.77,45.508,0.148765052
1308,Airpore Old 1,1,8.733,41.454,0.210667246
1308,Airpore Old 2,2,8.773,41.979,0.208985445
1308,Airpore Old 3,3,10.107,39.756,0.254225777
1308,Airpore Medium 1,4,8.791,39.252,0.22396311
1311,background,0,6.708,45.216,0.148354565
1311,Airpore Old 1,1,8.757,41.157,0.21277061
1311,Airpore Old 2,2,8.555,41.766,0.204831681
1311,Airpore Old 3,3,9.557,39.923,0.239385818
1311,Airpore Medium 1,4,8.902,39.308,0.226467895
1314,background,0,6.776,45.217,0.149855143
1314,Airpore Old 1,1,8.806,41.391,0.212751564
1314,Airpore Old 2,2,8.785,41.771,0.210313375
1314,Airpore Old 3,3,9.18,40.427,0.227075964
1314,Airpore Medium 1,4,8.983,39.71,0.226215059
1317,background,0,6.672,45.328,0.147193788
1317,Airpore Old 1,1,8.976,41.728,0.215107362
1317,Airpore Old 2,2,9.334,41.84,0.223087954
1317,Airpore Old 3,3,8.904,39.924,0.223023745
1317,Airpore Medium 1,4,8.844,39.59,0.223389745
1320,background,0,6.838,45.717,0.149572369
1320,Airpore Old 1,1,8.62,41.7,0.206714628
1320,Airpore Old 2,2,9.576,42.107,0.227420619
1320,Airpore Old 3,3,8.771,39.903,0.219808034
1320,Airpore Medium 1,4,8.874,39.298,0.225813018
1323,background,0,6.657,45.376,0.146707511
1323,Airpore Old 1,1,8.593,41.385,0.207635617
1323,Airpore Old 2,2,9.004,41.848,0.215159625
1323,Airpore Old 3,3,8.69,40.196,0.216190666
1323,Airpore Medium 1,4,8.817,39.363,0.223992074
1326,background,0,6.6,45.111,0.146305779
1326,Airpore Old 1,1,8.652,41.276,0.209613335
1326,Airpore Old 2,2,8.974,42.029,0.213519237
1326,Airpore Old 3,3,8.373,40.152,0.208532576
1326,Airpore Medium 1,4,8.883,38.878,0.228483976
1329,background,0,6.576,45.384,0.14489688
1329,Airpore Old 1,1,8.512,40.951,0.207858172
1329,Airpore Old 2,2,8.781,41.472,0.211733218
1329,Airpore Old 3,3,8.436,40.24,0.209642147
1329,Airpore Medium 1,4,8.928,39.008,0.228876128
1332,background,0,6.52,44.911,0.145176015
1332,Airpore Old 1,1,8.662,41.077,0.210872264
1332,Airpore Old 2,2,8.808,40.939,0.215149369
1332,Airpore Old 3,3,8.281,39.895,0.207569871
1332,Airpore Medium 1,4,8.847,38.875,0.227575563
1335,background,0,6.662,45.166,0.147500332
1335,Airpore Old 1,1,8.654,41.235,0.209870256
1335,Airpore Old 2,2,8.648,40.971,0.211076127
1335,Airpore Old 3,3,8.355,39.807,0.209887708
1335,Airpore Medium 1,4,8.808,38.682,0.227702808
1338,background,0,6.545,45.375,0.144242424
1338,Airpore Old 1,1,8.898,41.339,0.215244684
1338,Airpore Old 2,2,8.735,41.395,0.211015823
1338,Airpore Old 3,3,8.449,40,0.211225
1338,Airpore Medium 1,4,8.81,38.695,0.227677995
1341,background,0,6.548,45.324,0.14447092
1341,Airpore Old 1,1,9.073,41.762,0.217254921
1341,Airpore Old 2,2,8.578,41.564,0.206380522
1341,Airpore Old 3,3,8.607,39.878,0.215833292
1341,Airpore Medium 1,4,8.938,39.363,0.227066026
1344,background,0,6.637,45.366,0.14629899
1344,Airpore Old 1,1,9.227,41.597,0.221818881
1344,Airpore Old 2,2,8.477,41.723,0.20317331
1344,Airpore Old 3,3,8.917,40.017,0.222830297
1344,Airpore Medium 1,4,9.04,39.289,0.230089847
1347,background,0,6.576,45.334,0.14505669
1347,Airpore Old 1,1,9.019,41.598,0.216813308
1347,Airpore Old 2,2,8.618,41.544,0.207442711
1347,Airpore Old 3,3,8.718,40.397,0.215808105
1347,Airpore Medium 1,4,9.187,39.189,0.234428028
1350,background,0,6.604,45.118,0.146371736
1350,Airpore Old 1,1,8.728,41.222,0.2117316
1350,Airpore Old 2,2,8.391,41.647,0.201479098
1350,Airpore Old 3,3,8.669,40.042,0.216497677
1350,Airpore Medium 1,4,9.199,39.443,0.233222625
1353,background,0,6.544,45.777,0.142953885
1353,Airpore Old 1,1,8.719,41.486,0.210167285
1353,Airpore Old 2,2,8.357,41.512,0.201315282
1353,Airpore Old 3,3,8.879,40.382,0.219875192
1353,Airpore Medium 1,4,9.084,39.124,0.232184848
1356,background,0,6.507,45.712,0.142347742
1356,Airpore Old 1,1,8.931,41.151,0.217029963
1356,Airpore Old 2,2,8.57,41.509,0.206461249
1356,Airpore Old 3,3,9.572,39.935,0.239689495
1356,Airpore Medium 1,4,9.584,38.807,0.246965754
1359,background,0,6.534,45.229,0.144464835
1359,Airpore Old 1,1,9.211,41.46,0.222165943
1359,Airpore Old 2,2,8.596,41.692,0.206178643
1359,Airpore Old 3,3,9.504,40.687,0.233588124
1359,Airpore Medium 1,4,9.474,39.361,0.240695104
1362,background,0,6.578,45.727,0.143853741
1362,Airpore Old 1,1,9.209,41.65,0.221104442
1362,Airpore Old 2,2,8.817,40.879,0.215685315
1362,Airpore Old 3,3,9.422,40.49,0.232699432
1362,Airpore Medium 1,4,9.704,38.965,0.249044014
1365,background,0,6.53,45.215,0.144421099
1365,Airpore Old 1,1,8.913,40.949,0.217660993
1365,Airpore Old 2,2,8.688,41.64,0.208645533
1365,Airpore Old 3,3,9.511,39.629,0.240001009
1365,Airpore Medium 1,4,9.912,39.299,0.252220158
1368,background,0,6.591,45.558,0.144672725
1368,Airpore Old 1,1,8.676,41.451,0.209307375
1368,Airpore Old 2,2,8.868,41.481,0.213784624
1368,Airpore Old 3,3,8.793,39.707,0.2214471
1368,Airpore Medium 1,4,9.931,39.032,0.254432261
1371,background,0,6.566,45.157,0.145403813
1371,Airpore Old 1,1,8.886,41.429,0.214487436
1371,Airpore Old 2,2,8.9,41.362,0.215173348
1371,Airpore Old 3,3,8.816,39.937,0.220747678
1371,Airpore Medium 1,4,9.511,38.947,0.244203661
1374,background,0,6.554,44.898,0.145975322
1374,Airpore Old 1,1,8.991,41.038,0.219089624
1374,Airpore Old 2,2,8.641,41.226,0.209600737
1374,Airpore Old 3,3,8.762,39.749,0.220433218
1374,Airpore Medium 1,4,9.119,38.764,0.235244041
1377,background,0,6.655,44.913,0.148175361
1377,Airpore Old 1,1,9.129,41.253,0.221292997
1377,Airpore Old 2,2,8.517,41.242,0.206512778
1377,Airpore Old 3,3,9.323,39.893,0.233700148
1377,Airpore Medium 1,4,9.188,38.592,0.238080431
1380,background,0,6.581,45.565,0.144431033
1380,Airpore Old 1,1,9.263,41.045,0.225679133
1380,Airpore Old 2,2,8.497,41.214,0.206167807
1380,Airpore Old 3,3,9.653,39.386,0.245087087
1380,Airpore Medium 1,4,8.887,38.813,0.228969675
1383,background,0,6.458,45.35,0.142403528
1383,Airpore Old 1,1,8.999,41.045,0.219247168
1383,Airpore Old 2,2,8.498,41.302,0.205752748
1383,Airpore Old 3,3,9.541,40.061,0.238161803
1383,Airpore Medium 1,4,9.087,39.005,0.232970132
1386,background,0,6.625,45.417,0.145870489
1386,Airpore Old 1,1,9.239,41.396,0.223185815
1386,Airpore Old 2,2,8.505,41.457,0.205152327
1386,Airpore Old 3,3,9.689,40.181,0.241133869
1386,Airpore Medium 1,4,9.237,38.771,0.23824508
1389,background,0,6.553,45.165,0.145090225
1389,Airpore Old 1,1,9.243,41.197,0.224360997
1389,Airpore Old 2,2,8.671,40.797,0.212540138
1389,Airpore Old 3,3,9.863,40.101,0.245953966
1389,Airpore Medium 1,4,9.218,39.205,0.235123071
1392,background,0,6.532,45.077,0.144907603
1392,Airpore Old 1,1,9.32,41.811,0.222907847
1392,Airpore Old 2,2,8.339,41.38,0.201522475
1392,Airpore Old 3,3,9.36,40.371,0.231849595
1392,Airpore Medium 1,4,8.825,39.686,0.222370609
1395,background,0,6.625,45.529,0.145511652
1395,Airpore Old 1,1,8.677,41.328,0.20995451
1395,Airpore Old 2,2,8.473,41.076,0.206276171
1395,Airpore Old 3,3,9.001,39.847,0.225889026
1395,Airpore Medium 1,4,9.078,38.894,0.23340361
1398,background,0,6.52,45.431,0.14351434
1398,Airpore Old 1,1,8.692,41.406,0.209921267
1398,Airpore Old 2,2,8.616,41.444,0.207894991
1398,Airpore Old 3,3,8.988,40.209,0.223532045
1398,Airpore Medium 1,4,9.398,39.216,0.239647083
1401,background,0,6.509,45.444,0.14323123
1401,Airpore Old 1,1,8.783,41.246,0.212941861
1401,Airpore Old 2,2,8.506,41.355,0.205682505
1401,Airpore Old 3,3,9.098,39.724,0.229030309
1401,Airpore Medium 1,4,9.894,39.083,0.253153545
1404,background,0,6.596,45.402,0.145279944
1404,Airpore Old 1,1,8.652,41.531,0.20832631
1404,Airpore Old 2,2,8.536,41.367,0.206348055
1404,Airpore Old 3,3,9.067,40.344,0.224742217
1404,Airpore Medium 1,4,9.411,38.949,0.241623662
1407,background,0,6.606,45.432,0.14540412
1407,Airpore Old 1,1,8.749,41.331,0.211681305
1407,Airpore Old 2,2,8.515,41.669,0.204348556
1407,Airpore Old 3,3,9.125,40.103,0.227539087
1407,Airpore Medium 1,4,9.051,38.775,0.233423598
1410,background,0,6.693,45.38,0.14748788
1410,Airpore Old 1,1,8.904,41.527,0.214414718
1410,Airpore Old 2,2,8.403,41.717,0.201428674
1410,Airpore Old 3,3,9.011,39.814,0.226327423
1410,Airpore Medium 1,4,9.264,38.931,0.237959467
1413,background,0,6.597,45.248,0.145796499
1413,Airpore Old 1,1,8.641,41.402,0.208709724
1413,Airpore Old 2,2,8.517,41.59,0.204784804
1413,Airpore Old 3,3,9.247,39.742,0.232675759
1413,Airpore Medium 1,4,8.951,39.274,0.227911595
1416,background,0,6.662,45.399,0.14674332
1416,Airpore Old 1,1,8.752,41.28,0.212015504
1416,Airpore Old 2,2,8.661,40.505,0.213825454
1416,Airpore Old 3,3,8.979,39.705,0.226142803
1416,Airpore Medium 1,4,8.759,38.703,0.226313206
1419,background,0,6.66,45.287,0.147062071
1419,Airpore Old 1,1,8.855,40.987,0.216044112
1419,Airpore Old 2,2,8.487,41.063,0.206682415
1419,Airpore Old 3,3,8.587,39.791,0.215802568
1419,Airpore Medium 1,4,9.023,38.64,0.233514493
1422,background,0,6.61,45.315,0.145867814
1422,Airpore Old 1,1,8.662,41.193,0.210278445
1422,Airpore Old 2,2,8.709,41.4,0.210362319
1422,Airpore Old 3,3,8.412,39.381,0.213605546
1422,Airpore Medium 1,4,8.952,38.784,0.230816832
1425,background,0,6.655,45.615,0.145894991
1425,Airpore Old 1,1,8.62,41.364,0.208393772
1425,Airpore Old 2,2,8.821,41.364,0.21325307
1425,Airpore Old 3,3,8.734,39.735,0.219806216
1425,Airpore Medium 1,4,8.993,38.686,0.232461356
1428,background,0,6.605,45.356,0.145625717
1428,Airpore Old 1,1,8.734,41.075,0.212635423
1428,Airpore Old 2,2,8.798,41.333,0.212856555
1428,Airpore Old 3,3,8.747,39.713,0.220255332
1428,Airpore Medium 1,4,9.126,38.557,0.236688539
1431,background,0,6.59,45.743,0.144065759
1431,Airpore Old 1,1,8.512,41.595,0.204639981
1431,Airpore Old 2,2,9.088,41.698,0.217948103
1431,Airpore Old 3,3,8.431,39.942,0.211081068
1431,Airpore Medium 1,4,9.13,39.402,0.231714126
1434,background,0,6.602,45.706,0.144444931
1434,Airpore Old 1,1,8.646,41.337,0.209158865
1434,Airpore Old 2,2,9.221,41.706,0.221095286
1434,Airpore Old 3,3,8.236,39.933,0.206245461
1434,Airpore Medium 1,4,8.918,39.237,0.22728547
1437,background,0,6.502,45.667,0.142378523
1437,Airpore Old 1,1,8.755,41.33,0.211831599
1437,Airpore Old 2,2,9.158,41.599,0.220149523
1437,Airpore Old 3,3,8.268,40.26,0.205365127
1437,Airpore Medium 1,4,8.717,38.916,0.223995272
1440,background,0,6.45,46.256,0.13944137
1440,Airpore Old 1,1,8.718,41.419,0.210483112
1440,Airpore Old 2,2,8.673,41.492,0.209028246
1440,Airpore Old 3,3,8.053,40.002,0.201314934
1440,Airpore Medium 1,4,8.824,39.104,0.225654664
1443,background,0,6.526,45.495,0.143444335
1443,Airpore Old 1,1,8.82,41.735,0.211333413
1443,Airpore Old 2,2,8.22,41.872,0.196312572
1443,Airpore Old 3,3,8.134,39.905,0.203834106
1443,Airpore Medium 1,4,9.096,38.312,0.237419085
1446,background,0,6.545,46.141,0.141847814
1446,Airpore Old 1,1,8.811,42.06,0.209486448
1446,Airpore Old 2,2,8.569,41.436,0.20680085
1446,Airpore Old 3,3,8.141,40.013,0.203458876
1446,Airpore Medium 1,4,8.997,39.108,0.230055232
1449,background,0,6.581,45.352,0.145109367
1449,Airpore Old 1,1,8.903,41.266,0.215746619
1449,Airpore Old 2,2,8.497,41.097,0.206754751
1449,Airpore Old 3,3,8.044,39.887,0.201669717
1449,Airpore Medium 1,4,8.906,38.987,0.228435119
1452,background,0,6.596,46.087,0.14312062
1452,Airpore Old 1,1,8.553,41.368,0.206754013
1452,Airpore Old 2,2,8.418,41.413,0.203269505
1452,Airpore Old 3,3,8.172,40.003,0.204284679
1452,Airpore Medium 1,4,8.845,39.025,0.226649584
1455,background,0,6.578,45.813,0.143583699
1455,Airpore Old 1,1,8.957,41.634,0.215136667
1455,Airpore Old 2,2,8.553,40.749,0.209894721
1455,Airpore Old 3,3,8.139,39.763,0.204687775
1455,Airpore Medium 1,4,8.883,38.818,0.228837137
1458,background,0,6.592,45.48,0.144942832
1458,Airpore Old 1,1,8.781,40.721,0.215638123
1458,Airpore Old 2,2,8.674,40.945,0.211845158
1458,Airpore Old 3,3,8.435,39.722,0.212350838
1458,Airpore Medium 1,4,8.918,38.901,0.229248605
1461,background,0,6.544,45.309,0.144430466
1461,Airpore Old 1,1,8.884,41.072,0.216303078
1461,Airpore Old 2,2,8.653,41.296,0.209536033
1461,Airpore Old 3,3,8.242,39.869,0.206727031
1461,Airpore Medium 1,4,9.186,38.558,0.238238498
1464,background,0,6.624,45.664,0.145059566
1464,Airpore Old 1,1,9.134,41.279,0.22127474
1464,Airpore Old 2,2,8.778,41.273,0.212681414
1464,Airpore Old 3,3,8.138,39.742,0.204770771
1464,Airpore Medium 1,4,8.961,38.92,0.230241521
1467,background,0,6.574,45.228,0.145352437
1467,Airpore Old 1,1,9.156,40.603,0.225500579
1467,Airpore Old 2,2,10.039,41.112,0.244186612
1467,Airpore Old 3,3,8.266,39.652,0.208463634
1467,Airpore Medium 1,4,9.493,38.937,0.243804094
1470,background,0,6.662,45.565,0.146208713
1470,Airpore Old 1,1,9.059,41.037,0.220752004
1470,Airpore Old 2,2,10.206,41.221,0.247592247
1470,Airpore Old 3,3,8.36,39.859,0.209739331
1470,Airpore Medium 1,4,9.422,38.558,0.244359147
1473,background,0,6.728,45.517,0.147812905
1473,Airpore Old 1,1,9.08,41.124,0.220795642
1473,Airpore Old 2,2,9.323,40.929,0.2277847
1473,Airpore Old 3,3,8.481,39.604,0.214145036
1473,Airpore Medium 1,4,9.235,39.325,0.234837889
